CA	v	p	T	NOX	Soot	u'
14.7921	2.23682e-05	1.19141e+07	1354.9	0.000120028	3.31638e-05	2.60498
14.8016	2.2376e-05	1.19101e+07	1354.94	0.000120054	3.31834e-05	2.60496
14.811	2.23837e-05	1.19061e+07	1354.98	0.000120081	3.3203e-05	2.60494
14.821	2.23918e-05	1.19019e+07	1355.02	0.000120108	3.32236e-05	2.60492
14.8304	2.23995e-05	1.18979e+07	1355.06	0.000120134	3.32431e-05	2.60489
14.8398	2.24073e-05	1.1894e+07	1355.1	0.00012016	3.32627e-05	2.60487
14.8487	2.24145e-05	1.18902e+07	1355.15	0.000120185	3.32811e-05	2.60485
14.8582	2.24223e-05	1.18862e+07	1355.19	0.000120211	3.33006e-05	2.60482
14.867	2.24296e-05	1.18825e+07	1355.23	0.000120236	3.3319e-05	2.6048
14.8759	2.24368e-05	1.18788e+07	1355.27	0.00012026	3.33373e-05	2.60477
14.8848	2.24441e-05	1.18751e+07	1355.31	0.000120285	3.33556e-05	2.60476
14.8936	2.24514e-05	1.18713e+07	1355.35	0.000120309	3.33739e-05	2.60474
14.9025	2.24587e-05	1.18676e+07	1355.38	0.000120333	3.33923e-05	2.60472
14.9114	2.2466e-05	1.18639e+07	1355.42	0.000120358	3.34106e-05	2.6047
14.9202	2.24733e-05	1.18602e+07	1355.46	0.000120382	3.3429e-05	2.60468
14.9291	2.24806e-05	1.18564e+07	1355.5	0.000120407	3.34474e-05	2.60467
14.9379	2.24879e-05	1.18527e+07	1355.54	0.000120431	3.34658e-05	2.60466
14.9468	2.24952e-05	1.1849e+07	1355.58	0.000120456	3.34842e-05	2.60464
14.9557	2.25025e-05	1.18452e+07	1355.62	0.00012048	3.35027e-05	2.60462
14.9645	2.25098e-05	1.18415e+07	1355.66	0.000120504	3.35211e-05	2.6046
14.9734	2.25172e-05	1.18378e+07	1355.7	0.000120529	3.35396e-05	2.60458
14.9823	2.25245e-05	1.1834e+07	1355.74	0.000120553	3.35581e-05	2.60457
14.9911	2.25318e-05	1.18303e+07	1355.78	0.000120578	3.35766e-05	2.60456
15	2.25392e-05	1.18266e+07	1355.82	0.000120603	3.35951e-05	2.60455
15.0094	2.2547e-05	1.18226e+07	1355.85	0.000120629	3.36148e-05	2.60453
15.0184	2.25544e-05	1.18189e+07	1355.9	0.000120653	3.36335e-05	2.60452
15.028	2.25623e-05	1.18148e+07	1355.94	0.00012068	3.36537e-05	2.60452
15.0377	2.25704e-05	1.18107e+07	1355.98	0.000120707	3.36741e-05	2.60449
15.0473	2.25784e-05	1.18066e+07	1356.02	0.000120734	3.36943e-05	2.60449
15.0576	2.25869e-05	1.18023e+07	1356.06	0.000120762	3.37159e-05	2.60447
15.0675	2.25951e-05	1.17981e+07	1356.11	0.00012079	3.37368e-05	2.60446
15.0769	2.2603e-05	1.17942e+07	1356.15	0.000120816	3.37566e-05	2.60446
15.0857	2.26103e-05	1.17905e+07	1356.2	0.00012084	3.37752e-05	2.60445
15.0948	2.26178e-05	1.17867e+07	1356.24	0.000120866	3.37942e-05	2.60444
15.1039	2.26254e-05	1.17829e+07	1356.29	0.000120891	3.38135e-05	2.60443
15.1129	2.2633e-05	1.17791e+07	1356.33	0.000120916	3.38325e-05	2.60442
15.1223	2.26408e-05	1.17751e+07	1356.37	0.000120942	3.38522e-05	2.60441
15.1321	2.2649e-05	1.1771e+07	1356.41	0.00012097	3.38731e-05	2.6044
15.1418	2.26571e-05	1.17669e+07	1356.46	0.000120997	3.38935e-05	2.6044
15.1514	2.26651e-05	1.17629e+07	1356.5	0.000121023	3.3914e-05	2.60439
15.1611	2.26732e-05	1.17588e+07	1356.55	0.00012105	3.39344e-05	2.60439
15.1704	2.2681e-05	1.17549e+07	1356.59	0.000121076	3.39542e-05	2.60438
15.1799	2.2689e-05	1.17509e+07	1356.64	0.000121102	3.39745e-05	2.60438
15.1894	2.26968e-05	1.1747e+07	1356.68	0.000121128	3.39945e-05	2.60437
15.1979	2.2704e-05	1.17434e+07	1356.73	0.000121152	3.40126e-05	2.60437
15.2065	2.27112e-05	1.17398e+07	1356.77	0.000121176	3.40309e-05	2.60437
15.2157	2.2719e-05	1.17359e+07	1356.81	0.000121202	3.40505e-05	2.60436
15.225	2.27267e-05	1.17321e+07	1356.86	0.000121227	3.40701e-05	2.60437
15.234	2.27343e-05	1.17283e+07	1356.9	0.000121252	3.40893e-05	2.60436
15.243	2.27419e-05	1.17245e+07	1356.94	0.000121277	3.41084e-05	2.60436
15.2516	2.27491e-05	1.17209e+07	1356.99	0.0001213	3.41267e-05	2.60436
15.2606	2.27567e-05	1.17171e+07	1357.03	0.000121325	3.41459e-05	2.60436
15.2699	2.27645e-05	1.17132e+07	1357.07	0.00012135	3.41656e-05	2.60436
15.2791	2.27722e-05	1.17093e+07	1357.11	0.000121376	3.41853e-05	2.60436
15.2888	2.27805e-05	1.17052e+07	1357.15	0.000121402	3.42061e-05	2.60435
15.2984	2.27886e-05	1.17012e+07	1357.2	0.000121429	3.42266e-05	2.60436
15.3077	2.27963e-05	1.16974e+07	1357.25	0.000121454	3.42462e-05	2.60436
15.317	2.28042e-05	1.16934e+07	1357.29	0.000121479	3.42662e-05	2.60436
15.3256	2.28115e-05	1.16899e+07	1357.34	0.000121503	3.42844e-05	2.60437
15.3347	2.28192e-05	1.16861e+07	1357.38	0.000121527	3.43037e-05	2.60437
15.3443	2.28273e-05	1.1682e+07	1357.42	0.000121554	3.43242e-05	2.60436
15.3537	2.28352e-05	1.16781e+07	1357.47	0.000121579	3.43442e-05	2.60436
15.3624	2.28426e-05	1.16745e+07	1357.52	0.000121602	3.43627e-05	2.60437
15.3714	2.28502e-05	1.16707e+07	1357.56	0.000121627	3.43818e-05	2.60438
15.3799	2.28574e-05	1.16672e+07	1357.6	0.000121649	3.43998e-05	2.60439
15.3886	2.28649e-05	1.16635e+07	1357.64	0.000121673	3.44183e-05	2.60439
15.3972	2.28722e-05	1.16599e+07	1357.69	0.000121696	3.44366e-05	2.60439
15.4059	2.28795e-05	1.16563e+07	1357.73	0.000121719	3.44548e-05	2.6044
15.4154	2.28876e-05	1.16522e+07	1357.77	0.000121744	3.44752e-05	2.60439
15.4246	2.28954e-05	1.16484e+07	1357.81	0.000121769	3.44946e-05	2.60439
15.434	2.29034e-05	1.16445e+07	1357.85	0.000121793	3.45146e-05	2.60439
15.4433	2.29113e-05	1.16406e+07	1357.9	0.000121818	3.45343e-05	2.60438
15.4531	2.29196e-05	1.16365e+07	1357.94	0.000121843	3.4555e-05	2.60438
15.4628	2.29279e-05	1.16324e+07	1357.98	0.000121869	3.45758e-05	2.60437
15.4722	2.2936e-05	1.16284e+07	1358.03	0.000121893	3.45958e-05	2.60437
15.4815	2.29439e-05	1.16245e+07	1358.07	0.000121917	3.46154e-05	2.60437
15.4913	2.29522e-05	1.16204e+07	1358.11	0.000121942	3.46361e-05	2.60437
15.5013	2.29607e-05	1.16162e+07	1358.15	0.000121967	3.46572e-05	2.60436
15.51	2.29682e-05	1.16126e+07	1358.2	0.00012199	3.46757e-05	2.60436
15.5193	2.29761e-05	1.16087e+07	1358.24	0.000122013	3.46952e-05	2.60436
15.5287	2.29842e-05	1.16048e+07	1358.28	0.000122037	3.47151e-05	2.60435
15.5379	2.29921e-05	1.16009e+07	1358.32	0.00012206	3.47346e-05	2.60435
15.5476	2.30003e-05	1.15969e+07	1358.36	0.000122084	3.47549e-05	2.60435
15.5568	2.30082e-05	1.1593e+07	1358.41	0.000122107	3.47744e-05	2.60434
15.566	2.30162e-05	1.15891e+07	1358.45	0.000122129	3.47938e-05	2.60433
15.5751	2.30239e-05	1.15853e+07	1358.49	0.000122152	3.48129e-05	2.60433
15.5837	2.30314e-05	1.15817e+07	1358.53	0.000122173	3.48311e-05	2.60433
15.5919	2.30384e-05	1.15783e+07	1358.57	0.000122193	3.48483e-05	2.60434
15.6008	2.3046e-05	1.15746e+07	1358.61	0.000122214	3.48669e-05	2.60433
15.6098	2.30538e-05	1.15708e+07	1358.64	0.000122236	3.4886e-05	2.60433
15.6185	2.30613e-05	1.15672e+07	1358.68	0.000122257	3.49042e-05	2.60433
15.6274	2.30689e-05	1.15634e+07	1358.72	0.000122278	3.49228e-05	2.60432
15.6365	2.30767e-05	1.15596e+07	1358.76	0.0001223	3.49419e-05	2.60432
15.646	2.3085e-05	1.15556e+07	1358.79	0.000122322	3.4962e-05	2.6043
15.6551	2.30928e-05	1.15518e+07	1358.83	0.000122344	3.49811e-05	2.60429
15.6647	2.31011e-05	1.15477e+07	1358.86	0.000122366	3.50012e-05	2.60428
15.6731	2.31083e-05	1.15442e+07	1358.91	0.000122386	3.50188e-05	2.60428
15.6817	2.31157e-05	1.15406e+07	1358.94	0.000122406	3.50368e-05	2.60427
15.6905	2.31234e-05	1.15369e+07	1358.98	0.000122426	3.50553e-05	2.60426
15.6994	2.3131e-05	1.15332e+07	1359.01	0.000122447	3.50737e-05	2.60426
15.7088	2.31391e-05	1.15292e+07	1359.05	0.000122468	3.50934e-05	2.60425
15.7173	2.31465e-05	1.15257e+07	1359.09	0.000122488	3.51113e-05	2.60424
15.7252	2.31533e-05	1.15224e+07	1359.13	0.000122506	3.51276e-05	2.60424
15.7333	2.31603e-05	1.1519e+07	1359.16	0.000122525	3.51445e-05	2.60424
15.7419	2.31678e-05	1.15154e+07	1359.19	0.000122544	3.51624e-05	2.60424
15.7508	2.31755e-05	1.15116e+07	1359.22	0.000122564	3.51809e-05	2.60422
15.76	2.31835e-05	1.15077e+07	1359.25	0.000122585	3.52002e-05	2.60421
15.7696	2.31919e-05	1.15037e+07	1359.29	0.000122607	3.52202e-05	2.6042
15.7788	2.31999e-05	1.14998e+07	1359.32	0.000122627	3.52395e-05	2.60419
15.788	2.32079e-05	1.1496e+07	1359.36	0.000122648	3.52587e-05	2.60419
15.7969	2.32156e-05	1.14923e+07	1359.4	0.000122667	3.52771e-05	2.60417
15.8053	2.32229e-05	1.14887e+07	1359.43	0.000122686	3.52947e-05	2.60416
15.8134	2.323e-05	1.14854e+07	1359.47	0.000122704	3.53116e-05	2.60416
15.8219	2.32374e-05	1.14818e+07	1359.5	0.000122723	3.53291e-05	2.60416
15.83	2.32444e-05	1.14784e+07	1359.54	0.00012274	3.53459e-05	2.60416
15.8385	2.32518e-05	1.14749e+07	1359.57	0.000122759	3.53635e-05	2.60415
15.8475	2.32597e-05	1.14711e+07	1359.6	0.000122779	3.53821e-05	2.60414
15.8565	2.32675e-05	1.14673e+07	1359.63	0.000122798	3.54008e-05	2.60413
15.8654	2.32753e-05	1.14635e+07	1359.66	0.000122817	3.54194e-05	2.60411
15.8744	2.32832e-05	1.14598e+07	1359.7	0.000122837	3.5438e-05	2.6041
15.8834	2.3291e-05	1.1456e+07	1359.73	0.000122856	3.54567e-05	2.60408
15.8917	2.32983e-05	1.14525e+07	1359.76	0.000122874	3.54739e-05	2.60407
15.9	2.33056e-05	1.1449e+07	1359.8	0.000122892	3.54912e-05	2.60407
15.9091	2.33136e-05	1.14452e+07	1359.83	0.000122911	3.551e-05	2.60405
15.9182	2.33215e-05	1.14414e+07	1359.86	0.00012293	3.55288e-05	2.60404
15.9273	2.33295e-05	1.14375e+07	1359.89	0.000122949	3.55477e-05	2.60404
15.9377	2.33386e-05	1.14331e+07	1359.92	0.000122971	3.55692e-05	2.60402
15.9481	2.33477e-05	1.14287e+07	1359.95	0.000122993	3.55908e-05	2.604
15.9585	2.33568e-05	1.14244e+07	1359.98	0.000123015	3.56124e-05	2.60399
15.9688	2.3366e-05	1.142e+07	1360.02	0.000123036	3.5634e-05	2.60398
15.9792	2.33751e-05	1.14156e+07	1360.06	0.000123058	3.56555e-05	2.60396
15.9896	2.33842e-05	1.14113e+07	1360.09	0.000123079	3.5677e-05	2.60394
16	2.33934e-05	1.14069e+07	1360.13	0.000123101	3.56985e-05	2.60392
16.0094	2.34017e-05	1.1403e+07	1360.17	0.00012312	3.5718e-05	2.60391
16.0191	2.34102e-05	1.1399e+07	1360.2	0.00012314	3.57378e-05	2.60391
16.0283	2.34183e-05	1.13951e+07	1360.24	0.000123158	3.57569e-05	2.6039
16.0369	2.34259e-05	1.13915e+07	1360.28	0.000123176	3.57745e-05	2.6039
16.0457	2.34336e-05	1.13879e+07	1360.31	0.000123193	3.57925e-05	2.60389
16.0549	2.34418e-05	1.13839e+07	1360.34	0.000123212	3.58115e-05	2.60389
16.0641	2.34499e-05	1.13801e+07	1360.37	0.000123231	3.58304e-05	2.60388
16.0729	2.34577e-05	1.13764e+07	1360.4	0.000123248	3.58485e-05	2.60386
16.0817	2.34655e-05	1.13727e+07	1360.44	0.000123266	3.58665e-05	2.60386
16.0914	2.34741e-05	1.13686e+07	1360.46	0.000123285	3.58866e-05	2.60385
16.1014	2.3483e-05	1.13644e+07	1360.49	0.000123305	3.59072e-05	2.60383
16.1118	2.34921e-05	1.136e+07	1360.52	0.000123325	3.59285e-05	2.60381
16.1215	2.35008e-05	1.13559e+07	1360.56	0.000123344	3.59487e-05	2.60379
16.1311	2.35092e-05	1.1352e+07	1360.59	0.000123363	3.59684e-05	2.60378
16.1399	2.35171e-05	1.13483e+07	1360.63	0.00012338	3.59866e-05	2.60377
16.149	2.35252e-05	1.13445e+07	1360.66	0.000123397	3.60052e-05	2.60375
16.1576	2.35328e-05	1.13409e+07	1360.69	0.000123414	3.60229e-05	2.60374
16.166	2.35403e-05	1.13374e+07	1360.72	0.00012343	3.60402e-05	2.60373
16.1743	2.35476e-05	1.13339e+07	1360.75	0.000123446	3.60571e-05	2.60372
16.1824	2.35549e-05	1.13305e+07	1360.78	0.000123462	3.60738e-05	2.60372
16.1912	2.35627e-05	1.13268e+07	1360.81	0.000123479	3.60919e-05	2.60371
16.1999	2.35705e-05	1.13231e+07	1360.84	0.000123495	3.61097e-05	2.6037
16.2085	2.35782e-05	1.13195e+07	1360.87	0.000123512	3.61274e-05	2.6037
16.2175	2.35862e-05	1.13157e+07	1360.89	0.000123529	3.61459e-05	2.60368
16.2259	2.35937e-05	1.13122e+07	1360.92	0.000123545	3.61633e-05	2.60368
16.235	2.36018e-05	1.13084e+07	1360.95	0.000123562	3.6182e-05	2.60368
16.2443	2.361e-05	1.13045e+07	1360.98	0.00012358	3.62011e-05	2.60367
16.2538	2.36186e-05	1.13005e+07	1361.01	0.000123598	3.62208e-05	2.60366
16.2632	2.36269e-05	1.12965e+07	1361.04	0.000123616	3.62401e-05	2.60365
16.2724	2.36352e-05	1.12927e+07	1361.07	0.000123633	3.62591e-05	2.60364
16.2812	2.36431e-05	1.1289e+07	1361.1	0.00012365	3.62775e-05	2.60363
16.2906	2.36515e-05	1.1285e+07	1361.13	0.000123668	3.62968e-05	2.60361
16.2993	2.36593e-05	1.12814e+07	1361.16	0.000123684	3.63148e-05	2.60361
16.3078	2.36669e-05	1.12779e+07	1361.19	0.0001237	3.63322e-05	2.60361
16.3166	2.36749e-05	1.12741e+07	1361.22	0.000123717	3.63506e-05	2.6036
16.3251	2.36824e-05	1.12706e+07	1361.25	0.000123733	3.6368e-05	2.60361
16.3337	2.36902e-05	1.1267e+07	1361.28	0.00012375	3.63858e-05	2.6036
16.3425	2.36981e-05	1.12633e+07	1361.31	0.000123766	3.64039e-05	2.6036
16.3514	2.37061e-05	1.12596e+07	1361.33	0.000123783	3.64223e-05	2.6036
16.3605	2.37143e-05	1.12557e+07	1361.36	0.0001238	3.64412e-05	2.60359
16.3699	2.37227e-05	1.12517e+07	1361.39	0.000123818	3.64607e-05	2.60359
16.3793	2.37312e-05	1.12478e+07	1361.42	0.000123836	3.64802e-05	2.60358
16.3882	2.37392e-05	1.12441e+07	1361.45	0.000123853	3.64986e-05	2.60357
16.3976	2.37477e-05	1.12401e+07	1361.48	0.000123871	3.65182e-05	2.60356
16.4073	2.37564e-05	1.12361e+07	1361.51	0.00012389	3.65384e-05	2.60357
16.4169	2.37651e-05	1.12321e+07	1361.54	0.000123908	3.65582e-05	2.60357
16.4263	2.37736e-05	1.12281e+07	1361.58	0.000123926	3.65778e-05	2.60356
16.4349	2.37813e-05	1.12246e+07	1361.61	0.000123942	3.65956e-05	2.60357
16.4435	2.37891e-05	1.1221e+07	1361.64	0.000123959	3.66137e-05	2.60357
16.4527	2.37974e-05	1.12171e+07	1361.67	0.000123977	3.66327e-05	2.60357
16.4618	2.38056e-05	1.12133e+07	1361.71	0.000123994	3.66516e-05	2.60357
16.4703	2.38134e-05	1.12098e+07	1361.74	0.000124011	3.66694e-05	2.60357
16.4793	2.38215e-05	1.1206e+07	1361.77	0.000124028	3.66881e-05	2.60358
16.4883	2.38296e-05	1.12022e+07	1361.8	0.000124046	3.67068e-05	2.60358
16.497	2.38375e-05	1.11986e+07	1361.83	0.000124063	3.67249e-05	2.60358
16.5065	2.38461e-05	1.11946e+07	1361.86	0.000124081	3.67447e-05	2.60358
16.515	2.38538e-05	1.11911e+07	1361.9	0.000124098	3.67625e-05	2.60358
16.5236	2.38617e-05	1.11875e+07	1361.93	0.000124115	3.67806e-05	2.60359
16.532	2.38693e-05	1.1184e+07	1361.96	0.000124131	3.67981e-05	2.60359
16.5407	2.38772e-05	1.11804e+07	1361.99	0.000124148	3.68162e-05	2.6036
16.5493	2.38851e-05	1.11768e+07	1362.03	0.000124165	3.68343e-05	2.60361
16.5575	2.38925e-05	1.11734e+07	1362.06	0.000124181	3.68515e-05	2.60361
16.5656	2.38998e-05	1.117e+07	1362.09	0.000124197	3.68683e-05	2.60363
16.5742	2.39077e-05	1.11664e+07	1362.12	0.000124214	3.68865e-05	2.60363
16.5829	2.39157e-05	1.11628e+07	1362.15	0.000124232	3.69047e-05	2.60363
16.5911	2.39231e-05	1.11594e+07	1362.18	0.000124248	3.69219e-05	2.60364
16.5995	2.39307e-05	1.11559e+07	1362.21	0.000124264	3.69394e-05	2.60365
16.6073	2.39379e-05	1.11526e+07	1362.25	0.00012428	3.69559e-05	2.60366
16.616	2.39458e-05	1.1149e+07	1362.27	0.000124297	3.69742e-05	2.60366
16.6256	2.39546e-05	1.11449e+07	1362.3	0.000124316	3.69945e-05	2.60366
16.6345	2.39628e-05	1.11412e+07	1362.34	0.000124333	3.70133e-05	2.60367
16.6433	2.39707e-05	1.11376e+07	1362.37	0.00012435	3.70316e-05	2.60368
16.6522	2.39789e-05	1.11339e+07	1362.41	0.000124368	3.70505e-05	2.6037
16.6609	2.39868e-05	1.11303e+07	1362.44	0.000124385	3.70688e-05	2.60371
16.67	2.39952e-05	1.11265e+07	1362.47	0.000124403	3.70882e-05	2.60372
16.6787	2.40032e-05	1.11229e+07	1362.51	0.00012442	3.71065e-05	2.60374
16.6872	2.40109e-05	1.11194e+07	1362.54	0.000124437	3.71244e-05	2.60375
16.6961	2.40191e-05	1.11156e+07	1362.57	0.000124455	3.71433e-05	2.60376
16.7043	2.40267e-05	1.11122e+07	1362.61	0.000124471	3.71606e-05	2.60377
16.7136	2.40351e-05	1.11084e+07	1362.64	0.000124489	3.71802e-05	2.60379
16.7231	2.40439e-05	1.11044e+07	1362.67	0.000124508	3.72004e-05	2.6038
16.733	2.4053e-05	1.11002e+07	1362.71	0.000124527	3.72214e-05	2.60382
16.7429	2.40621e-05	1.10961e+07	1362.74	0.000124547	3.72424e-05	2.60384
16.7524	2.40708e-05	1.10922e+07	1362.78	0.000124565	3.72626e-05	2.60385
16.7616	2.40793e-05	1.10884e+07	1362.82	0.000124583	3.72821e-05	2.60386
16.7707	2.40877e-05	1.10846e+07	1362.86	0.000124601	3.73015e-05	2.60387
16.7803	2.40965e-05	1.10806e+07	1362.89	0.00012462	3.73217e-05	2.60389
16.7903	2.41057e-05	1.10764e+07	1362.93	0.00012464	3.73429e-05	2.6039
16.7998	2.41145e-05	1.10725e+07	1362.96	0.000124658	3.73631e-05	2.60391
16.8098	2.41238e-05	1.10683e+07	1363	0.000124678	3.73843e-05	2.60392
16.8198	2.4133e-05	1.10642e+07	1363.04	0.000124698	3.74056e-05	2.60393
16.8288	2.41413e-05	1.10605e+07	1363.08	0.000124715	3.74246e-05	2.60396
16.8384	2.41501e-05	1.10565e+07	1363.12	0.000124734	3.74448e-05	2.60398
16.8479	2.41589e-05	1.10526e+07	1363.15	0.000124753	3.74649e-05	2.604
16.8568	2.41672e-05	1.10489e+07	1363.19	0.00012477	3.74838e-05	2.60402
16.8658	2.41755e-05	1.10452e+07	1363.23	0.000124788	3.75027e-05	2.60405
16.8747	2.41838e-05	1.10415e+07	1363.27	0.000124805	3.75215e-05	2.60407
16.8843	2.41927e-05	1.10375e+07	1363.3	0.000124824	3.75419e-05	2.60409
16.8932	2.4201e-05	1.10338e+07	1363.34	0.000124841	3.75606e-05	2.60412
16.9021	2.42092e-05	1.10301e+07	1363.38	0.000124859	3.75794e-05	2.60414
16.9103	2.42168e-05	1.10268e+07	1363.42	0.000124875	3.75966e-05	2.60416
16.9193	2.42251e-05	1.10231e+07	1363.45	0.000124892	3.76155e-05	2.60418
16.9282	2.42334e-05	1.10193e+07	1363.48	0.000124909	3.76344e-05	2.6042
16.9372	2.42418e-05	1.10156e+07	1363.52	0.000124927	3.76533e-05	2.60421
16.9462	2.42501e-05	1.10119e+07	1363.55	0.000124944	3.76722e-05	2.60423
16.9551	2.42585e-05	1.10082e+07	1363.59	0.000124961	3.76912e-05	2.60425
16.9641	2.42668e-05	1.10045e+07	1363.62	0.000124979	3.77101e-05	2.60427
16.9731	2.42752e-05	1.10008e+07	1363.66	0.000124996	3.7729e-05	2.60429
16.9821	2.42835e-05	1.09971e+07	1363.69	0.000125013	3.77479e-05	2.60431
16.991	2.42919e-05	1.09934e+07	1363.73	0.00012503	3.77668e-05	2.60432
17	2.43003e-05	1.09897e+07	1363.76	0.000125047	3.77858e-05	2.60434
17.0092	2.43088e-05	1.09859e+07	1363.79	0.000125064	3.78051e-05	2.60435
17.0182	2.43172e-05	1.09821e+07	1363.83	0.000125081	3.78241e-05	2.60437
17.0278	2.43262e-05	1.09781e+07	1363.86	0.000125099	3.78444e-05	2.60439
17.037	2.43348e-05	1.09743e+07	1363.9	0.000125117	3.78638e-05	2.6044
17.0462	2.43434e-05	1.09706e+07	1363.94	0.000125134	3.78831e-05	2.60442
17.0559	2.43525e-05	1.09665e+07	1363.97	0.000125152	3.79037e-05	2.60443
17.0658	2.43618e-05	1.09624e+07	1364	0.00012517	3.79247e-05	2.60446
17.076	2.43713e-05	1.09582e+07	1364.04	0.000125189	3.79462e-05	2.60447
17.0859	2.43806e-05	1.09541e+07	1364.08	0.000125208	3.79672e-05	2.6045
17.0961	2.43902e-05	1.09499e+07	1364.12	0.000125226	3.79886e-05	2.60451
17.1062	2.43997e-05	1.09457e+07	1364.16	0.000125245	3.80101e-05	2.60453
17.1153	2.44082e-05	1.0942e+07	1364.2	0.000125262	3.80293e-05	2.60455
17.1246	2.44169e-05	1.09382e+07	1364.24	0.000125279	3.80487e-05	2.60457
17.1333	2.44251e-05	1.09346e+07	1364.27	0.000125295	3.80671e-05	2.60459
17.1422	2.44334e-05	1.0931e+07	1364.31	0.000125311	3.80857e-05	2.60461
17.1509	2.44417e-05	1.09274e+07	1364.35	0.000125327	3.81041e-05	2.60463
17.1598	2.445e-05	1.09237e+07	1364.38	0.000125343	3.81226e-05	2.60466
17.1687	2.44584e-05	1.092e+07	1364.41	0.00012536	3.81414e-05	2.60467
17.1774	2.44667e-05	1.09164e+07	1364.45	0.000125375	3.81598e-05	2.6047
17.1865	2.44752e-05	1.09127e+07	1364.48	0.000125392	3.81788e-05	2.60472
17.1955	2.44837e-05	1.0909e+07	1364.52	0.000125408	3.81978e-05	2.60473
17.2042	2.44919e-05	1.09054e+07	1364.56	0.000125424	3.8216e-05	2.60476
17.2125	2.44997e-05	1.0902e+07	1364.59	0.000125439	3.82334e-05	2.60478
17.2207	2.45074e-05	1.08987e+07	1364.63	0.000125453	3.82507e-05	2.6048
17.2294	2.45157e-05	1.0895e+07	1364.66	0.000125469	3.8269e-05	2.60482
17.2386	2.45244e-05	1.08912e+07	1364.69	0.000125485	3.82883e-05	2.60485
17.2479	2.45332e-05	1.08874e+07	1364.72	0.000125502	3.83079e-05	2.60487
17.2575	2.45423e-05	1.08834e+07	1364.76	0.000125519	3.83282e-05	2.60489
17.267	2.45513e-05	1.08795e+07	1364.79	0.000125536	3.83483e-05	2.6049
17.2762	2.456e-05	1.08758e+07	1364.83	0.000125552	3.83676e-05	2.60492
17.2857	2.4569e-05	1.08718e+07	1364.86	0.000125568	3.83876e-05	2.60494
17.2953	2.4578e-05	1.08679e+07	1364.9	0.000125585	3.84077e-05	2.60495
17.305	2.45873e-05	1.08639e+07	1364.93	0.000125602	3.84283e-05	2.60497
17.3144	2.45962e-05	1.086e+07	1364.97	0.000125618	3.8448e-05	2.60499
17.324	2.46053e-05	1.08561e+07	1365	0.000125634	3.8468e-05	2.605
17.3338	2.46146e-05	1.08521e+07	1365.04	0.00012565	3.84886e-05	2.60502
17.3433	2.46237e-05	1.08482e+07	1365.07	0.000125666	3.85085e-05	2.60502
17.3525	2.46324e-05	1.08444e+07	1365.11	0.000125682	3.85279e-05	2.60504
17.362	2.46415e-05	1.08404e+07	1365.14	0.000125698	3.85478e-05	2.60505
17.3719	2.46509e-05	1.08364e+07	1365.17	0.000125714	3.85684e-05	2.60506
17.3812	2.46598e-05	1.08326e+07	1365.21	0.000125729	3.8588e-05	2.60508
17.3903	2.46685e-05	1.08288e+07	1365.25	0.000125744	3.8607e-05	2.6051
17.4	2.46777e-05	1.08248e+07	1365.28	0.000125759	3.86272e-05	2.60512
17.4094	2.46866e-05	1.0821e+07	1365.31	0.000125775	3.86467e-05	2.60515
17.4179	2.46948e-05	1.08175e+07	1365.35	0.000125788	3.86646e-05	2.60517
17.4266	2.47031e-05	1.0814e+07	1365.38	0.000125802	3.86826e-05	2.60519
17.4359	2.47119e-05	1.08101e+07	1365.41	0.000125817	3.87018e-05	2.60521
17.4454	2.47211e-05	1.08062e+07	1365.44	0.000125832	3.87217e-05	2.60522
17.4548	2.47301e-05	1.08023e+07	1365.47	0.000125847	3.87413e-05	2.60524
17.4646	2.47394e-05	1.07983e+07	1365.5	0.000125862	3.87615e-05	2.60527
17.4743	2.47487e-05	1.07943e+07	1365.54	0.000125877	3.87818e-05	2.60529
17.4837	2.47577e-05	1.07905e+07	1365.57	0.000125891	3.88013e-05	2.60531
17.4929	2.47665e-05	1.07867e+07	1365.61	0.000125905	3.88204e-05	2.60534
17.502	2.47752e-05	1.0783e+07	1365.64	0.000125919	3.88392e-05	2.60537
17.5106	2.47835e-05	1.07795e+07	1365.67	0.000125932	3.88569e-05	2.6054
17.5195	2.4792e-05	1.07759e+07	1365.7	0.000125945	3.88753e-05	2.60542
17.5284	2.48006e-05	1.07722e+07	1365.73	0.000125959	3.88937e-05	2.60544
17.5371	2.4809e-05	1.07687e+07	1365.76	0.000125972	3.89118e-05	2.60546
17.546	2.48175e-05	1.0765e+07	1365.79	0.000125985	3.89302e-05	2.60547
17.5549	2.48261e-05	1.07613e+07	1365.82	0.000125998	3.89486e-05	2.60548
17.5642	2.4835e-05	1.07575e+07	1365.85	0.000126012	3.89677e-05	2.6055
17.5732	2.48437e-05	1.07538e+07	1365.88	0.000126025	3.89865e-05	2.60551
17.5827	2.48529e-05	1.07499e+07	1365.91	0.000126038	3.90062e-05	2.60553
17.5924	2.48622e-05	1.07459e+07	1365.93	0.000126052	3.90262e-05	2.60555
17.6024	2.48718e-05	1.07418e+07	1365.96	0.000126067	3.90468e-05	2.60556
17.6116	2.48807e-05	1.07381e+07	1366	0.00012608	3.9066e-05	2.60558
17.6209	2.48897e-05	1.07343e+07	1366.03	0.000126093	3.90851e-05	2.6056
17.6299	2.48984e-05	1.07306e+07	1366.06	0.000126105	3.91038e-05	2.60563
